Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_NAM,2020,High_ICF_fair,SSP3,0.0567210593625498,solar,mean
R12_PAO,2020,High_ICF_fair,SSP3,0.04805030849988514,solar,mean
R12_PAS,2020,High_ICF_fair,SSP3,0.07858999559813629,solar,mean
R12_RCPA,2020,High_ICF_fair,SSP3,0.09785508671861687,solar,mean
R12_SAS,2020,High_ICF_fair,SSP3,0.09730782822530164,solar,mean
R12_WEU,2020,High_ICF_fair,SSP3,0.05897989486579485,solar,mean
R12_AFR,2025,High_ICF_fair,SSP3,0.07894009639529562,solar,mean
R12_AFR,2030,High_ICF_fair,SSP3,0.04377206357431593,solar,mean
R12_AFR,2035,High_ICF_fair,SSP3,0.03375041072436993,solar,mean
R12_AFR,2040,High_ICF_fair,SSP3,0.027042190358840375,solar,mean
R12_AFR,2045,High_ICF_fair,SSP3,0.021824519573213783,solar,mean
R12_AFR,2050,High_ICF_fair,SSP3,0.017502384558620784,solar,mean
R12_AFR,2055,High_ICF_fair,SSP3,0.017920316385702524,solar,mean
R12_AFR,2060,High_ICF_fair,SSP3,0.018437260457497145,solar,mean
R12_AFR,2065,High_ICF_fair,SSP3,0.018741191740979886,solar,mean
R12_AFR,2070,High_ICF_fair,SSP3,0.019055700669233535,solar,mean
R12_AFR,2075,High_ICF_fair,SSP3,0.018352231094846943,solar,mean
R12_AFR,2080,High_ICF_fair,SSP3,0.01774272058677173,solar,mean
R12_AFR,2085,High_ICF_fair,SSP3,0.017010416010366184,solar,mean
R12_AFR,2090,High_ICF_fair,SSP3,0.01638437515531921,solar,mean
R12_AFR,2095,High_ICF_fair,SSP3,0.016394036284769486,solar,mean
R12_AFR,2100,High_ICF_fair,SSP3,0.01640450156315518,solar,mean
R12_CHN,2025,High_ICF_fair,SSP3,0.0357580585359845,solar,mean
R12_CHN,2030,High_ICF_fair,SSP3,0.025938338378690893,solar,mean
R12_CHN,2035,High_ICF_fair,SSP3,0.01927618377996981,solar,mean
R12_CHN,2040,High_ICF_fair,SSP3,0.01537478371705312,solar,mean
R12_CHN,2045,High_ICF_fair,SSP3,0.011995387604090692,solar,mean
R12_CHN,2050,High_ICF_fair,SSP3,0.009407906383628527,solar,mean
R12_CHN,2055,High_ICF_fair,SSP3,0.00941601981413664,solar,mean
R12_CHN,2060,High_ICF_fair,SSP3,0.00955977602718224,solar,mean
R12_CHN,2065,High_ICF_fair,SSP3,0.010095773433162007,solar,mean
R12_CHN,2070,High_ICF_fair,SSP3,0.010742103717497144,solar,mean
R12_CHN,2075,High_ICF_fair,SSP3,0.01091808838993386,solar,mean
R12_CHN,2080,High_ICF_fair,SSP3,0.011103040176719267,solar,mean
R12_CHN,2085,High_ICF_fair,SSP3,0.011112270217721792,solar,mean
R12_CHN,2090,High_ICF_fair,SSP3,0.011121509457466965,solar,mean
R12_CHN,2095,High_ICF_fair,SSP3,0.011051167905327765,solar,mean
R12_CHN,2100,High_ICF_fair,SSP3,0.010982637012549496,solar,mean
R12_EEU,2025,High_ICF_fair,SSP3,0.06721782599288444,solar,mean
R12_EEU,2030,High_ICF_fair,SSP3,0.05634880029446473,solar,mean
R12_EEU,2035,High_ICF_fair,SSP3,0.04578341511695573,solar,mean
R12_EEU,2040,High_ICF_fair,SSP3,0.038298891915139126,solar,mean
R12_EEU,2045,High_ICF_fair,SSP3,0.03226418659825967,solar,mean
R12_EEU,2050,High_ICF_fair,SSP3,0.027624840360802264,solar,mean
R12_EEU,2055,High_ICF_fair,SSP3,0.026275919665659783,solar,mean
R12_EEU,2060,High_ICF_fair,SSP3,0.0255297071215759,solar,mean
R12_EEU,2065,High_ICF_fair,SSP3,0.025055840484828097,solar,mean
R12_EEU,2070,High_ICF_fair,SSP3,0.024620070761723258,solar,mean
R12_EEU,2075,High_ICF_fair,SSP3,0.024746995995185015,solar,mean
R12_EEU,2080,High_ICF_fair,SSP3,0.02487459037238497,solar,mean
R12_EEU,2085,High_ICF_fair,SSP3,0.02499977520534016,solar,mean
R12_EEU,2090,High_ICF_fair,SSP3,0.025125598678895446,solar,mean
R12_EEU,2095,High_ICF_fair,SSP3,0.02522815685526011,solar,mean
R12_EEU,2100,High_ICF_fair,SSP3,0.02533115187876819,solar,mean
R12_FSU,2025,High_ICF_fair,SSP3,0.08599937581679339,solar,mean
R12_FSU,2030,High_ICF_fair,SSP3,0.07063754029017139,solar,mean
R12_FSU,2035,High_ICF_fair,SSP3,0.0590942249252222,solar,mean
R12_FSU,2040,High_ICF_fair,SSP3,0.05054487151735466,solar,mean
R12_FSU,2045,High_ICF_fair,SSP3,0.0425080398295312,solar,mean
R12_FSU,2050,High_ICF_fair,SSP3,0.03554478986493111,solar,mean
R12_FSU,2055,High_ICF_fair,SSP3,0.03484128662085901,solar,mean
R12_FSU,2060,High_ICF_fair,SSP3,0.03425959200933022,solar,mean
R12_FSU,2065,High_ICF_fair,SSP3,0.03346359057459116,solar,mean
R12_FSU,2070,High_ICF_fair,SSP3,0.03274126644879205,solar,mean
R12_FSU,2075,High_ICF_fair,SSP3,0.032133411797997384,solar,mean
R12_FSU,2080,High_ICF_fair,SSP3,0.03157383507559962,solar,mean
R12_FSU,2085,High_ICF_fair,SSP3,0.031378952440812645,solar,mean
R12_FSU,2090,High_ICF_fair,SSP3,0.031193180993671545,solar,mean
R12_FSU,2095,High_ICF_fair,SSP3,0.031317161820267024,solar,mean
R12_FSU,2100,High_ICF_fair,SSP3,0.03144165173078433,solar,mean
R12_LAM,2025,High_ICF_fair,SSP3,0.07191374242381676,solar,mean
R12_LAM,2030,High_ICF_fair,SSP3,0.05618958475011995,solar,mean
R12_LAM,2035,High_ICF_fair,SSP3,0.045437761134766046,solar,mean
R12_LAM,2040,High_ICF_fair,SSP3,0.03837698709406066,solar,mean
R12_LAM,2045,High_ICF_fair,SSP3,0.03184073384195823,solar,mean
R12_LAM,2050,High_ICF_fair,SSP3,0.026801504301071945,solar,mean
R12_LAM,2055,High_ICF_fair,SSP3,0.02700176590126695,solar,mean
R12_LAM,2060,High_ICF_fair,SSP3,0.026859580851595583,solar,mean
R12_LAM,2065,High_ICF_fair,SSP3,0.02664029518575938,solar,mean
R12_LAM,2070,High_ICF_fair,SSP3,0.026433618955534484,solar,mean
R12_LAM,2075,High_ICF_fair,SSP3,0.02638734963842225,solar,mean
R12_LAM,2080,High_ICF_fair,SSP3,0.0263441709992111,solar,mean
R12_LAM,2085,High_ICF_fair,SSP3,0.026384874174824897,solar,mean
R12_LAM,2090,High_ICF_fair,SSP3,0.02642651558029827,solar,mean
R12_LAM,2095,High_ICF_fair,SSP3,0.02647176657812389,solar,mean
R12_LAM,2100,High_ICF_fair,SSP3,0.02651789849468505,solar,mean
R12_MEA,2025,High_ICF_fair,SSP3,0.06996837310423501,solar,mean
R12_MEA,2030,High_ICF_fair,SSP3,0.04152663083042648,solar,mean
R12_MEA,2035,High_ICF_fair,SSP3,0.02799294906574226,solar,mean
R12_MEA,2040,High_ICF_fair,SSP3,0.022198947074858068,solar,mean
R12_MEA,2045,High_ICF_fair,SSP3,0.016083107426823288,solar,mean
R12_MEA,2050,High_ICF_fair,SSP3,0.012396371425484928,solar,mean
R12_MEA,2055,High_ICF_fair,SSP3,0.011252395655448201,solar,mean
R12_MEA,2060,High_ICF_fair,SSP3,0.011440123800261442,solar,mean
R12_MEA,2065,High_ICF_fair,SSP3,0.011381574797329904,solar,mean
R12_MEA,2070,High_ICF_fair,SSP3,0.011326271415939932,solar,mean
R12_MEA,2075,High_ICF_fair,SSP3,0.010672840440497882,solar,mean
R12_MEA,2080,High_ICF_fair,SSP3,0.010142671383645064,solar,mean
R12_MEA,2085,High_ICF_fair,SSP3,0.009607582803493336,solar,mean
R12_MEA,2090,High_ICF_fair,SSP3,0.00916685446775077,solar,mean
R12_MEA,2095,High_ICF_fair,SSP3,0.009224842102795242,solar,mean
R12_MEA,2100,High_ICF_fair,SSP3,0.009283205989582639,solar,mean
R12_NAM,2025,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2030,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2035,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2040,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2045,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2050,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2055,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2060,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2065,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2070,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2075,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2080,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2085,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2090,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2095,High_ICF_fair,SSP3,,solar,mean
R12_NAM,2100,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2025,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2030,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2035,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2040,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2045,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2050,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2055,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2060,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2065,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2070,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2075,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2080,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2085,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2090,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2095,High_ICF_fair,SSP3,,solar,mean
R12_PAO,2100,High_ICF_fair,SSP3,,solar,mean
R12_PAS,2025,High_ICF_fair,SSP3,0.061060792580136365,solar,mean
R12_PAS,2030,High_ICF_fair,SSP3,0.028228825271472364,solar,mean
R12_PAS,2035,High_ICF_fair,SSP3,0.019590512933738473,solar,mean
R12_PAS,2040,High_ICF_fair,SSP3,0.015123929251258017,solar,mean
R12_PAS,2045,High_ICF_fair,SSP3,0.011827633887720306,solar,mean
R12_PAS,2050,High_ICF_fair,SSP3,0.009083504314110195,solar,mean
R12_PAS,2055,High_ICF_fair,SSP3,0.008962808256464297,solar,mean
R12_PAS,2060,High_ICF_fair,SSP3,0.009139046753753103,solar,mean
R12_PAS,2065,High_ICF_fair,SSP3,0.009505598346927078,solar,mean
R12_PAS,2070,High_ICF_fair,SSP3,0.009918782682113901,solar,mean
R12_PAS,2075,High_ICF_fair,SSP3,0.01005644266344773,solar,mean
R12_PAS,2080,High_ICF_fair,SSP3,0.01019857631241333,solar,mean
R12_PAS,2085,High_ICF_fair,SSP3,0.010092012182741274,solar,mean
R12_PAS,2090,High_ICF_fair,SSP3,0.009990889555118562,solar,mean
R12_PAS,2095,High_ICF_fair,SSP3,0.009891430207568122,solar,mean
R12_PAS,2100,High_ICF_fair,SSP3,0.00979691123824668,solar,mean
R12_RCPA,2025,High_ICF_fair,SSP3,0.08730684953295881,solar,mean
R12_RCPA,2030,High_ICF_fair,SSP3,0.06162345986324154,solar,mean
R12_RCPA,2035,High_ICF_fair,SSP3,0.04784640501096944,solar,mean
R12_RCPA,2040,High_ICF_fair,SSP3,0.036572471886182505,solar,mean
R12_RCPA,2045,High_ICF_fair,SSP3,0.028580658363025844,solar,mean
R12_RCPA,2050,High_ICF_fair,SSP3,0.022609128380068306,solar,mean
R12_RCPA,2055,High_ICF_fair,SSP3,0.023626351282710404,solar,mean
R12_RCPA,2060,High_ICF_fair,SSP3,0.024745418762537635,solar,mean
R12_RCPA,2065,High_ICF_fair,SSP3,0.024842861334026748,solar,mean
R12_RCPA,2070,High_ICF_fair,SSP3,0.024940713502717992,solar,mean
R12_RCPA,2075,High_ICF_fair,SSP3,0.024660252909620876,solar,mean
R12_RCPA,2080,High_ICF_fair,SSP3,0.024396631910098145,solar,mean
R12_RCPA,2085,High_ICF_fair,SSP3,0.024015818475552102,solar,mean
R12_RCPA,2090,High_ICF_fair,SSP3,0.02366241680644949,solar,mean
R12_RCPA,2095,High_ICF_fair,SSP3,0.023113166077063315,solar,mean
R12_RCPA,2100,High_ICF_fair,SSP3,0.022615145100332336,solar,mean
R12_SAS,2025,High_ICF_fair,SSP3,0.07984045105779893,solar,mean
R12_SAS,2030,High_ICF_fair,SSP3,0.046266760169366754,solar,mean
R12_SAS,2035,High_ICF_fair,SSP3,0.03272271961629483,solar,mean
R12_SAS,2040,High_ICF_fair,SSP3,0.025711526970733607,solar,mean
R12_SAS,2045,High_ICF_fair,SSP3,0.01867688025716623,solar,mean
R12_SAS,2050,High_ICF_fair,SSP3,0.014280282594135772,solar,mean
R12_SAS,2055,High_ICF_fair,SSP3,0.013731496218622349,solar,mean
R12_SAS,2060,High_ICF_fair,SSP3,0.014163010947844392,solar,mean
R12_SAS,2065,High_ICF_fair,SSP3,0.014641699818185572,solar,mean
R12_SAS,2070,High_ICF_fair,SSP3,0.015166755915780818,solar,mean
R12_SAS,2075,High_ICF_fair,SSP3,0.01580868640310327,solar,mean
R12_SAS,2080,High_ICF_fair,SSP3,0.016533530281999834,solar,mean
R12_SAS,2085,High_ICF_fair,SSP3,0.017524758319648757,solar,mean
R12_SAS,2090,High_ICF_fair,SSP3,0.018715129272535738,solar,mean
R12_SAS,2095,High_ICF_fair,SSP3,0.01934143715014079,solar,mean
R12_SAS,2100,High_ICF_fair,SSP3,0.020027640016796976,solar,mean
R12_WEU,2025,High_ICF_fair,SSP3,0.047315867727907135,solar,mean
R12_WEU,2030,High_ICF_fair,SSP3,0.0434574918454103,solar,mean
R12_WEU,2035,High_ICF_fair,SSP3,0.03950493030776698,solar,mean
R12_WEU,2040,High_ICF_fair,SSP3,0.03507830215186366,solar,mean
R12_WEU,2045,High_ICF_fair,SSP3,0.03159754835395903,solar,mean
R12_WEU,2050,High_ICF_fair,SSP3,0.02977197577367187,solar,mean
R12_WEU,2055,High_ICF_fair,SSP3,0.028818069617830108,solar,mean
R12_WEU,2060,High_ICF_fair,SSP3,0.02909980395538125,solar,mean
R12_WEU,2065,High_ICF_fair,SSP3,0.028909183760305816,solar,mean
R12_WEU,2070,High_ICF_fair,SSP3,0.028732744516553065,solar,mean
R12_WEU,2075,High_ICF_fair,SSP3,0.028305922619994615,solar,mean
R12_WEU,2080,High_ICF_fair,SSP3,0.027916620644341757,solar,mean
R12_WEU,2085,High_ICF_fair,SSP3,0.028036985860481718,solar,mean
R12_WEU,2090,High_ICF_fair,SSP3,0.02815859091656712,solar,mean
R12_WEU,2095,High_ICF_fair,SSP3,0.028177881744422408,solar,mean
R12_WEU,2100,High_ICF_fair,SSP3,0.028200281952623408,solar,mean
R12_AFR,2020,High_ICF_fair,SSP4,0.09955627158966499,solar,mean
R12_CHN,2020,High_ICF_fair,SSP4,0.04564778346435897,solar,mean
R12_EEU,2020,High_ICF_fair,SSP4,0.08070231310834594,solar,mean
R12_FSU,2020,High_ICF_fair,SSP4,0.1019407514531971,solar,mean
R12_LAM,2020,High_ICF_fair,SSP4,0.09498600444227703,solar,mean
R12_MEA,2020,High_ICF_fair,SSP4,0.09569228565346527,solar,mean
R12_NAM,2020,High_ICF_fair,SSP4,0.0567210593625498,solar,mean
R12_PAO,2020,High_ICF_fair,SSP4,0.04805030849988514,solar,mean
R12_PAS,2020,High_ICF_fair,SSP4,0.07858999559813629,solar,mean
R12_RCPA,2020,High_ICF_fair,SSP4,0.09785508671861687,solar,mean
R12_SAS,2020,High_ICF_fair,SSP4,0.09730782822530164,solar,mean
R12_WEU,2020,High_ICF_fair,SSP4,0.05897989486579485,solar,mean
R12_AFR,2025,High_ICF_fair,SSP4,0.07914302518482047,solar,mean
R12_AFR,2030,High_ICF_fair,SSP4,0.06129583274175077,solar,mean
R12_AFR,2035,High_ICF_fair,SSP4,0.03852691252477578,solar,mean
R12_AFR,2040,High_ICF_fair,SSP4,0.028553340331734293,solar,mean
R12_AFR,2045,High_ICF_fair,SSP4,0.022663913973934295,solar,mean
R12_AFR,2050,High_ICF_fair,SSP4,0.01782208585457387,solar,mean
R12_AFR,2055,High_ICF_fair,SSP4,0.017799516836117905,solar,mean
R12_AFR,2060,High_ICF_fair,SSP4,0.0179086458879263,solar,mean
R12_AFR,2065,High_ICF_fair,SSP4,0.01776152375778632,solar,mean
R12_AFR,2070,High_ICF_fair,SSP4,0.017636696784225477,solar,mean
R12_AFR,2075,High_ICF_fair,SSP4,0.017633998431731013,solar,mean
R12_AFR,2080,High_ICF_fair,SSP4,0.017640496028218156,solar,mean
R12_AFR,2085,High_ICF_fair,SSP4,0.01787115030178639,solar,mean
R12_AFR,2090,High_ICF_fair,SSP4,0.01810501795731778,solar,mean
R12_AFR,2095,High_ICF_fair,SSP4,0.018394873952306608,solar,mean
R12_AFR,2100,High_ICF_fair,SSP4,0.018689391989487596,solar,mean
R12_CHN,2025,High_ICF_fair,SSP4,0.03583851899009379,solar,mean
R12_CHN,2030,High_ICF_fair,SSP4,0.027537954741504948,solar,mean
R12_CHN,2035,High_ICF_fair,SSP4,0.020379886792525614,solar,mean
R12_CHN,2040,High_ICF_fair,SSP4,0.015809752225245274,solar,mean
R12_CHN,2045,High_ICF_fair,SSP4,0.012311400914753728,solar,mean
R12_CHN,2050,High_ICF_fair,SSP4,0.009706778970913718,solar,mean
R12_CHN,2055,High_ICF_fair,SSP4,0.009480279060901885,solar,mean
R12_CHN,2060,High_ICF_fair,SSP4,0.009333485940553336,solar,mean
R12_CHN,2065,High_ICF_fair,SSP4,0.00908804184697323,solar,mean
R12_CHN,2070,High_ICF_fair,SSP4,0.008865059583199806,solar,mean
R12_CHN,2075,High_ICF_fair,SSP4,0.00884955556349626,solar,mean
R12_CHN,2080,High_ICF_fair,SSP4,0.008834410751032144,solar,mean
R12_CHN,2085,High_ICF_fair,SSP4,0.008856252959172146,solar,mean
R12_CHN,2090,High_ICF_fair,SSP4,0.008878149664023073,solar,mean
R12_CHN,2095,High_ICF_fair,SSP4,0.008863098888510097,solar,mean
R12_CHN,2100,High_ICF_fair,SSP4,0.008848397550451477,solar,mean
R12_EEU,2025,High_ICF_fair,SSP4,0.06718769981823068,solar,mean
R12_EEU,2030,High_ICF_fair,SSP4,0.05978843395658097,solar,mean
R12_EEU,2035,High_ICF_fair,SSP4,0.05162666889921558,solar,mean
R12_EEU,2040,High_ICF_fair,SSP4,0.04094050185571216,solar,mean
R12_EEU,2045,High_ICF_fair,SSP4,0.034176828187435906,solar,mean
R12_EEU,2050,High_ICF_fair,SSP4,0.02961867506535955,solar,mean
R12_EEU,2055,High_ICF_fair,SSP4,0.028084480505194482,solar,mean
R12_EEU,2060,High_ICF_fair,SSP4,0.027462593258547892,solar,mean
R12_EEU,2065,High_ICF_fair,SSP4,0.026892267801777787,solar,mean
R12_EEU,2070,High_ICF_fair,SSP4,0.026384271974804814,solar,mean
R12_EEU,2075,High_ICF_fair,SSP4,0.026266850556033918,solar,mean
R12_EEU,2080,High_ICF_fair,SSP4,0.026160292655606824,solar,mean
R12_EEU,2085,High_ICF_fair,SSP4,0.026317712057524,solar,mean
R12_EEU,2090,High_ICF_fair,SSP4,0.02647657233109509,solar,mean
R12_EEU,2095,High_ICF_fair,SSP4,0.02670509355888209,solar,mean
R12_EEU,2100,High_ICF_fair,SSP4,0.026935591466829355,solar,mean
R12_FSU,2025,High_ICF_fair,SSP4,0.08609173634393938,solar,mean
R12_FSU,2030,High_ICF_fair,SSP4,0.07498555946902145,solar,mean
R12_FSU,2035,High_ICF_fair,SSP4,0.06757812184487873,solar,mean
R12_FSU,2040,High_ICF_fair,SSP4,0.05886807619657611,solar,mean
R12_FSU,2045,High_ICF_fair,SSP4,0.047948692732340384,solar,mean
R12_FSU,2050,High_ICF_fair,SSP4,0.03953237579964787,solar,mean
R12_FSU,2055,High_ICF_fair,SSP4,0.038614088160607817,solar,mean
R12_FSU,2060,High_ICF_fair,SSP4,0.03779553677016434,solar,mean
R12_FSU,2065,High_ICF_fair,SSP4,0.036338596167336805,solar,mean
R12_FSU,2070,High_ICF_fair,SSP4,0.035131215729914025,solar,mean
R12_FSU,2075,High_ICF_fair,SSP4,0.03480976318060969,solar,mean
R12_FSU,2080,High_ICF_fair,SSP4,0.03452686286538363,solar,mean
R12_FSU,2085,High_ICF_fair,SSP4,0.034832140067802754,solar,mean
R12_FSU,2090,High_ICF_fair,SSP4,0.03514122415927052,solar,mean
R12_FSU,2095,High_ICF_fair,SSP4,0.035526611857403835,solar,mean
R12_FSU,2100,High_ICF_fair,SSP4,0.03591644067412849,solar,mean
R12_LAM,2025,High_ICF_fair,SSP4,0.07050736663394512,solar,mean
R12_LAM,2030,High_ICF_fair,SSP4,0.05892047754633675,solar,mean
R12_LAM,2035,High_ICF_fair,SSP4,0.048528805131725465,solar,mean
R12_LAM,2040,High_ICF_fair,SSP4,0.04119305429305599,solar,mean
R12_LAM,2045,High_ICF_fair,SSP4,0.03425921445068174,solar,mean
R12_LAM,2050,High_ICF_fair,SSP4,0.028978787607357892,solar,mean
R12_LAM,2055,High_ICF_fair,SSP4,0.02828105370971142,solar,mean
R12_LAM,2060,High_ICF_fair,SSP4,0.028097419569063614,solar,mean
R12_LAM,2065,High_ICF_fair,SSP4,0.02823801540809127,solar,mean
R12_LAM,2070,High_ICF_fair,SSP4,0.02838481642660085,solar,mean
R12_LAM,2075,High_ICF_fair,SSP4,0.02870408925484693,solar,mean
R12_LAM,2080,High_ICF_fair,SSP4,0.029027585275363643,solar,mean
R12_LAM,2085,High_ICF_fair,SSP4,0.029377441104061864,solar,mean
R12_LAM,2090,High_ICF_fair,SSP4,0.029731871213678526,solar,mean
R12_LAM,2095,High_ICF_fair,SSP4,0.03013895863518641,solar,mean
R12_LAM,2100,High_ICF_fair,SSP4,0.030551651877416094,solar,mean
R12_MEA,2025,High_ICF_fair,SSP4,0.0694491864314627,solar,mean
R12_MEA,2030,High_ICF_fair,SSP4,0.04897937025416746,solar,mean
R12_MEA,2035,High_ICF_fair,SSP4,0.033429762596017064,solar,mean
R12_MEA,2040,High_ICF_fair,SSP4,0.024819019770322588,solar,mean
R12_MEA,2045,High_ICF_fair,SSP4,0.0189170469673411,solar,mean
R12_MEA,2050,High_ICF_fair,SSP4,0.014010150296328277,solar,mean
R12_MEA,2055,High_ICF_fair,SSP4,0.013173144560802368,solar,mean
R12_MEA,2060,High_ICF_fair,SSP4,0.011914846338609253,solar,mean
R12_MEA,2065,High_ICF_fair,SSP4,0.011304388271014737,solar,mean
R12_MEA,2070,High_ICF_fair,SSP4,0.010820580218398672,solar,mean
R12_MEA,2075,High_ICF_fair,SSP4,0.010693483867503895,solar,mean
R12_MEA,2080,High_ICF_fair,SSP4,0.010583189049464637,solar,mean
R12_MEA,2085,High_ICF_fair,SSP4,0.01056767662911657,solar,mean
R12_MEA,2090,High_ICF_fair,SSP4,0.010557801869046715,solar,mean
R12_MEA,2095,High_ICF_fair,SSP4,0.010660562478874626,solar,mean
R12_MEA,2100,High_ICF_fair,SSP4,0.010764782836192748,solar,mean
R12_NAM,2025,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2030,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2035,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2040,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2045,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2050,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2055,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2060,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2065,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2070,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2075,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2080,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2085,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2090,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2095,High_ICF_fair,SSP4,,solar,mean
R12_NAM,2100,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2025,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2030,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2035,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2040,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2045,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2050,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2055,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2060,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2065,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2070,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2075,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2080,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2085,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2090,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2095,High_ICF_fair,SSP4,,solar,mean
R12_PAO,2100,High_ICF_fair,SSP4,,solar,mean
R12_PAS,2025,High_ICF_fair,SSP4,0.061083241059141084,solar,mean
R12_PAS,2030,High_ICF_fair,SSP4,0.030128003683929948,solar,mean
R12_PAS,2035,High_ICF_fair,SSP4,0.021019662825589206,solar,mean
R12_PAS,2040,High_ICF_fair,SSP4,0.015544230955902981,solar,mean
R12_PAS,2045,High_ICF_fair,SSP4,0.012194518436001998,solar,mean
R12_PAS,2050,High_ICF_fair,SSP4,0.009210359481231542,solar,mean
R12_PAS,2055,High_ICF_fair,SSP4,0.008910360213415146,solar,mean
R12_PAS,2060,High_ICF_fair,SSP4,0.008620551591833373,solar,mean
R12_PAS,2065,High_ICF_fair,SSP4,0.00841776382560675,solar,mean
R12_PAS,2070,High_ICF_fair,SSP4,0.008238176438293237,solar,mean
R12_PAS,2075,High_ICF_fair,SSP4,0.008282004241412769,solar,mean
R12_PAS,2080,High_ICF_fair,SSP4,0.008326265397129384,solar,mean
R12_PAS,2085,High_ICF_fair,SSP4,0.008388003917502624,solar,mean
R12_PAS,2090,High_ICF_fair,SSP4,0.008450226528905584,solar,mean
R12_PAS,2095,High_ICF_fair,SSP4,0.008523290491064503,solar,mean
R12_PAS,2100,High_ICF_fair,SSP4,0.008596986254721132,solar,mean
R12_RCPA,2025,High_ICF_fair,SSP4,0.08758084824956026,solar,mean
R12_RCPA,2030,High_ICF_fair,SSP4,0.06597184339264642,solar,mean
R12_RCPA,2035,High_ICF_fair,SSP4,0.04744951338315747,solar,mean
R12_RCPA,2040,High_ICF_fair,SSP4,0.03531683559326581,solar,mean
R12_RCPA,2045,High_ICF_fair,SSP4,0.02649702973440407,solar,mean
R12_RCPA,2050,High_ICF_fair,SSP4,0.020392688603025982,solar,mean
R12_RCPA,2055,High_ICF_fair,SSP4,0.020098069149218575,solar,mean
R12_RCPA,2060,High_ICF_fair,SSP4,0.019572826655463418,solar,mean
R12_RCPA,2065,High_ICF_fair,SSP4,0.01923205526873367,solar,mean
R12_RCPA,2070,High_ICF_fair,SSP4,0.018937001460867638,solar,mean
R12_RCPA,2075,High_ICF_fair,SSP4,0.019208310192464183,solar,mean
R12_RCPA,2080,High_ICF_fair,SSP4,0.019483515723898864,solar,mean
R12_RCPA,2085,High_ICF_fair,SSP4,0.0197536960200108,solar,mean
R12_RCPA,2090,High_ICF_fair,SSP4,0.020027622948237372,solar,mean
R12_RCPA,2095,High_ICF_fair,SSP4,0.020296568432169624,solar,mean
R12_RCPA,2100,High_ICF_fair,SSP4,0.020569133782502563,solar,mean
