Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_WEU,2055,Baseline,SSP2,0.030616655090513343,hydro,mean
R12_WEU,2060,Baseline,SSP2,0.030552032480847167,hydro,mean
R12_WEU,2065,Baseline,SSP2,0.02995086681838434,hydro,mean
R12_WEU,2070,Baseline,SSP2,0.029410561552765443,hydro,mean
R12_WEU,2075,Baseline,SSP2,0.029294044228206216,hydro,mean
R12_WEU,2080,Baseline,SSP2,0.02918006975568855,hydro,mean
R12_WEU,2085,Baseline,SSP2,0.029073700038332248,hydro,mean
R12_WEU,2090,Baseline,SSP2,0.028969469338114322,hydro,mean
R12_WEU,2095,Baseline,SSP2,0.02894624116135237,hydro,mean
R12_WEU,2100,Baseline,SSP2,0.028923117067892284,hydro,mean
R12_AFR,2020,Baseline,SSP3,0.07854786140882954,hydro,mean
R12_CHN,2020,Baseline,SSP3,0.03341060288566342,hydro,mean
R12_EEU,2020,Baseline,SSP3,0.04911116593938589,hydro,mean
R12_FSU,2020,Baseline,SSP3,0.06738806315333633,hydro,mean
R12_LAM,2020,Baseline,SSP3,0.07005775284186608,hydro,mean
R12_MEA,2020,Baseline,SSP3,0.0663619033588406,hydro,mean
R12_NAM,2020,Baseline,SSP3,0.02719203187250996,hydro,mean
R12_PAO,2020,Baseline,SSP3,0.02926488887689445,hydro,mean
R12_PAS,2020,Baseline,SSP3,0.05123717312336997,hydro,mean
R12_RCPA,2020,Baseline,SSP3,0.08156466560290296,hydro,mean
R12_SAS,2020,Baseline,SSP3,0.07368780898624191,hydro,mean
R12_WEU,2020,Baseline,SSP3,0.03777271405423076,hydro,mean
R12_AFR,2025,Baseline,SSP3,0.0745553767177037,hydro,mean
R12_AFR,2030,Baseline,SSP3,0.0624342440607752,hydro,mean
R12_AFR,2035,Baseline,SSP3,0.06162071463777404,hydro,mean
R12_AFR,2040,Baseline,SSP3,0.06199319681582887,hydro,mean
R12_AFR,2045,Baseline,SSP3,0.06259307275148053,hydro,mean
R12_AFR,2050,Baseline,SSP3,0.06299960217542509,hydro,mean
R12_AFR,2055,Baseline,SSP3,0.06386522068411377,hydro,mean
R12_AFR,2060,Baseline,SSP3,0.06489911342440138,hydro,mean
R12_AFR,2065,Baseline,SSP3,0.0655536142357434,hydro,mean
R12_AFR,2070,Baseline,SSP3,0.06622435935879484,hydro,mean
R12_AFR,2075,Baseline,SSP3,0.06511710415483792,hydro,mean
R12_AFR,2080,Baseline,SSP3,0.0641509948664875,hydro,mean
R12_AFR,2085,Baseline,SSP3,0.06293602039950612,hydro,mean
R12_AFR,2090,Baseline,SSP3,0.06188736745330091,hydro,mean
R12_AFR,2095,Baseline,SSP3,0.062022396589068475,hydro,mean
R12_AFR,2100,Baseline,SSP3,0.06215922819876412,hydro,mean
R12_CHN,2025,Baseline,SSP3,0.03145862902276754,hydro,mean
R12_CHN,2030,Baseline,SSP3,0.02967264753720778,hydro,mean
R12_CHN,2035,Baseline,SSP3,0.02832769017959951,hydro,mean
R12_CHN,2040,Baseline,SSP3,0.02801372982694354,hydro,mean
R12_CHN,2045,Baseline,SSP3,0.027400270373742812,hydro,mean
R12_CHN,2050,Baseline,SSP3,0.02687025591117166,hydro,mean
R12_CHN,2055,Baseline,SSP3,0.026897761377842402,hydro,mean
R12_CHN,2060,Baseline,SSP3,0.027117736181160618,hydro,mean
R12_CHN,2065,Baseline,SSP3,0.027881673676372794,hydro,mean
R12_CHN,2070,Baseline,SSP3,0.028774508774786073,hydro,mean
R12_CHN,2075,Baseline,SSP3,0.02902571308693165,hydro,mean
R12_CHN,2080,Baseline,SSP3,0.029287109673583066,hydro,mean
R12_CHN,2085,Baseline,SSP3,0.029316635138029346,hydro,mean
R12_CHN,2090,Baseline,SSP3,0.02934619237470554,hydro,mean
R12_CHN,2095,Baseline,SSP3,0.029270907273166818,hydro,mean
R12_CHN,2100,Baseline,SSP3,0.029197624955061806,hydro,mean
R12_EEU,2025,Baseline,SSP3,0.04617836157914097,hydro,mean
R12_EEU,2030,Baseline,SSP3,0.0444807032325716,hydro,mean
R12_EEU,2035,Baseline,SSP3,0.04218308673436573,hydro,mean
R12_EEU,2040,Baseline,SSP3,0.04058932946439815,hydro,mean
R12_EEU,2045,Baseline,SSP3,0.039193017641583165,hydro,mean
R12_EEU,2050,Baseline,SSP3,0.038151921771585606,hydro,mean
R12_EEU,2055,Baseline,SSP3,0.03729290644347795,hydro,mean
R12_EEU,2060,Baseline,SSP3,0.036841390257266696,hydro,mean
R12_EEU,2065,Baseline,SSP3,0.03657853753841408,hydro,mean
R12_EEU,2070,Baseline,SSP3,0.0363391210491262,hydro,mean
R12_EEU,2075,Baseline,SSP3,0.03651178070617074,hydro,mean
R12_EEU,2080,Baseline,SSP3,0.03668527160615618,hydro,mean
R12_EEU,2085,Baseline,SSP3,0.03685733309409226,hydro,mean
R12_EEU,2090,Baseline,SSP3,0.037030207925187734,hydro,mean
R12_EEU,2095,Baseline,SSP3,0.037186341431877164,hydro,mean
R12_EEU,2100,Baseline,SSP3,0.03734314664592679,hydro,mean
R12_FSU,2025,Baseline,SSP3,0.0638479829755099,hydro,mean
R12_FSU,2030,Baseline,SSP3,0.06085225343574303,hydro,mean
R12_FSU,2035,Baseline,SSP3,0.05852991240616823,hydro,mean
R12_FSU,2040,Baseline,SSP3,0.056921302154702445,hydro,mean
R12_FSU,2045,Baseline,SSP3,0.05489270073663424,hydro,mean
R12_FSU,2050,Baseline,SSP3,0.05278540254345379,hydro,mean
R12_FSU,2055,Baseline,SSP3,0.05235756000819381,hydro,mean
R12_FSU,2060,Baseline,SSP3,0.05201488370658232,hydro,mean
R12_FSU,2065,Baseline,SSP3,0.05150290440604813,hydro,mean
R12_FSU,2070,Baseline,SSP3,0.05103885450646949,hydro,mean
R12_FSU,2075,Baseline,SSP3,0.050656731968516826,hydro,mean
R12_FSU,2080,Baseline,SSP3,0.05030685426277944,hydro,mean
R12_FSU,2085,Baseline,SSP3,0.05024345259052276,hydro,mean
R12_FSU,2090,Baseline,SSP3,0.05018647248357981,hydro,mean
R12_FSU,2095,Baseline,SSP3,0.050377622751497535,hydro,mean
R12_FSU,2100,Baseline,SSP3,0.050569514144950416,hydro,mean
R12_LAM,2025,Baseline,SSP3,0.06397845311727184,hydro,mean
R12_LAM,2030,Baseline,SSP3,0.06200182832084845,hydro,mean
R12_LAM,2035,Baseline,SSP3,0.06112371453120153,hydro,mean
R12_LAM,2040,Baseline,SSP3,0.06157875155017961,hydro,mean
R12_LAM,2045,Baseline,SSP3,0.061488464792533865,hydro,mean
R12_LAM,2050,Baseline,SSP3,0.06184124921913566,hydro,mean
R12_LAM,2055,Baseline,SSP3,0.062211501878946966,hydro,mean
R12_LAM,2060,Baseline,SSP3,0.062188356551775015,hydro,mean
R12_LAM,2065,Baseline,SSP3,0.062074880256639875,hydro,mean
R12_LAM,2070,Baseline,SSP3,0.061974254219971006,hydro,mean
R12_LAM,2075,Baseline,SSP3,0.06206021404573831,hydro,mean
R12_LAM,2080,Baseline,SSP3,0.062149831880695554,hydro,mean
R12_LAM,2085,Baseline,SSP3,0.06233834633968531,hydro,mean
R12_LAM,2090,Baseline,SSP3,0.06252846485139625,hydro,mean
R12_LAM,2095,Baseline,SSP3,0.0627233482588802,hydro,mean
R12_LAM,2100,Baseline,SSP3,0.0629197891549753,hydro,mean
R12_MEA,2025,Baseline,SSP3,0.06038647402327976,hydro,mean
R12_MEA,2030,Baseline,SSP3,0.051714583514844856,hydro,mean
R12_MEA,2035,Baseline,SSP3,0.047189520125989995,hydro,mean
R12_MEA,2040,Baseline,SSP3,0.04669226703960463,hydro,mean
R12_MEA,2045,Baseline,SSP3,0.04416565809487205,hydro,mean
